,destination,passanger,weather,temperature,time,coupon,expiration,gender,age,maritalStatus,has_children,education,occupation,income,Bar,CoffeeHouse,CarryAway,RestaurantLessThan20,Restaurant20To50,toCoupon_GEQ15min,toCoupon_GEQ25min,direction_same,direction_opp,Y
7232,0,2,0,55,2,2,1,0,2,2,1,4,8,4,0,0,1,1,1,1,0,0,1,0
7233,1,3,0,30,4,3,0,0,2,2,1,4,8,4,0,0,1,1,1,1,0,0,1,0
7234,0,0,0,80,1,2,1,0,0,0,0,2,4,0,0,2,1,3,1,1,0,0,1,0
7235,0,0,0,55,3,2,0,0,0,0,0,2,4,0,0,2,1,3,1,0,0,0,1,0
7236,0,1,0,80,2,1,0,0,0,0,0,2,4,0,0,2,1,3,1,1,0,0,1,0
7237,0,1,0,80,3,2,1,0,0,0,0,2,4,0,0,2,1,3,1,0,0,0,1,1
7238,0,1,0,30,4,0,0,0,0,0,0,2,4,0,0,2,1,3,1,0,0,0,1,1
7239,0,1,1,55,4,4,0,0,0,0,0,2,4,0,0,2,1,3,1,1,0,0,1,1
7240,0,1,2,30,1,3,1,0,0,0,0,2,4,0,0,2,1,3,1,1,0,0,1,1
7241,0,1,2,30,4,3,1,0,0,0,0,2,4,0,0,2,1,3,1,1,0,0,1,1
7242,0,3,0,80,4,0,1,0,0,0,0,2,4,0,0,2,1,3,1,1,0,0,1,1
7243,0,3,0,30,1,4,1,0,0,0,0,2,4,0,0,2,1,3,1,1,0,0,1,0
7244,0,3,1,55,1,3,0,0,0,0,0,2,4,0,0,2,1,3,1,0,0,0,1,1
7245,0,3,1,55,2,0,0,0,0,0,0,2,4,0,0,2,1,3,1,1,0,0,1,1
7246,0,3,2,30,2,2,0,0,0,0,0,2,4,0,0,2,1,3,1,1,0,0,1,0
7247,1,0,0,30,3,3,0,0,0,0,0,2,4,0,0,2,1,3,1,1,0,1,0,1
7248,1,0,2,30,3,2,1,0,0,0,0,2,4,0,0,2,1,3,1,1,0,0,1,0
7249,1,0,2,30,4,1,0,0,0,0,0,2,4,0,0,2,1,3,1,0,0,0,1,0
7250,1,3,0,80,3,2,1,0,0,0,0,2,4,0,0,2,1,3,1,0,0,1,0,0
7251,1,0,0,80,3,4,0,0,0,0,0,2,4,0,0,2,1,3,1,0,0,1,0,0
7252,2,0,1,55,0,0,0,0,0,0,0,2,4,0,0,2,1,3,1,1,1,0,1,0
7253,2,0,2,30,0,0,0,0,0,0,0,2,4,0,0,2,1,3,1,1,1,0,1,1
7254,2,0,2,30,0,1,1,0,0,0,0,2,4,0,0,2,1,3,1,1,1,0,1,0
7255,2,0,0,80,0,0,1,0,0,0,0,2,4,0,0,2,1,3,1,0,0,1,0,0
7256,0,0,0,80,1,2,1,1,2,2,0,4,9,4,1,1,2,1,1,1,0,0,1,1
7257,0,0,0,55,3,2,0,1,2,2,0,4,9,4,1,1,2,1,1,0,0,0,1,1
7258,0,1,0,80,2,1,0,1,2,2,0,4,9,4,1,1,2,1,1,1,0,0,1,0
7259,0,1,0,80,3,2,1,1,2,2,0,4,9,4,1,1,2,1,1,0,0,0,1,1
7260,0,1,0,30,4,0,0,1,2,2,0,4,9,4,1,1,2,1,1,0,0,0,1,0
7261,0,1,1,55,4,4,0,1,2,2,0,4,9,4,1,1,2,1,1,1,0,0,1,0
7262,0,1,2,30,1,3,1,1,2,2,0,4,9,4,1,1,2,1,1,1,0,0,1,1
7263,0,1,2,30,4,3,1,1,2,2,0,4,9,4,1,1,2,1,1,1,0,0,1,1
7264,1,0,0,30,3,3,0,1,2,2,0,4,9,4,1,1,2,1,1,1,0,1,0,1
7265,1,0,2,30,3,2,1,1,2,2,0,4,9,4,1,1,2,1,1,1,0,0,1,1
7266,1,0,2,30,4,1,0,1,2,2,0,4,9,4,1,1,2,1,1,0,0,0,1,0
7267,1,3,0,80,3,2,1,1,2,2,0,4,9,4,1,1,2,1,1,0,0,1,0,1
7268,1,0,0,80,3,4,0,1,2,2,0,4,9,4,1,1,2,1,1,0,0,1,0,0
7269,2,0,1,55,0,0,0,1,2,2,0,4,9,4,1,1,2,1,1,1,1,0,1,0
7270,2,0,2,30,0,0,0,1,2,2,0,4,9,4,1,1,2,1,1,1,1,0,1,0
7271,2,0,2,30,0,1,1,1,2,2,0,4,9,4,1,1,2,1,1,1,1,0,1,1
7272,2,0,0,80,0,0,1,1,2,2,0,4,9,4,1,1,2,1,1,0,0,1,0,1
7273,0,2,1,55,3,3,0,0,4,1,1,2,9,1,0,2,1,2,3,1,0,0,1,1
7274,0,2,1,55,4,4,1,0,4,1,1,2,9,1,0,2,1,2,3,1,0,0,1,1
7275,0,2,2,30,3,4,1,0,4,1,1,2,9,1,0,2,1,2,3,1,0,0,1,1
7276,0,0,0,80,1,2,1,0,4,1,1,2,9,1,0,2,1,2,3,1,0,0,1,1
7277,0,0,0,55,3,2,0,0,4,1,1,2,9,1,0,2,1,2,3,0,0,0,1,1
7278,0,1,0,80,2,1,0,0,4,1,1,2,9,1,0,2,1,2,3,1,0,0,1,1
7279,0,1,0,80,3,2,1,0,4,1,1,2,9,1,0,2,1,2,3,0,0,0,1,1
7280,0,1,0,30,4,0,0,0,4,1,1,2,9,1,0,2,1,2,3,0,0,0,1,1
7281,0,1,1,55,4,4,0,0,4,1,1,2,9,1,0,2,1,2,3,1,0,0,1,1
7282,0,1,2,30,1,3,1,0,4,1,1,2,9,1,0,2,1,2,3,1,0,0,1,1
7283,0,1,2,30,4,3,1,0,4,1,1,2,9,1,0,2,1,2,3,1,0,0,1,1
7284,0,2,0,80,2,1,1,0,4,1,1,2,9,1,0,2,1,2,3,0,0,0,1,1
7285,0,2,0,55,2,2,1,0,4,1,1,2,9,1,0,2,1,2,3,1,0,0,1,1
7286,1,0,0,30,3,3,0,0,4,1,1,2,9,1,0,2,1,2,3,1,0,1,0,1
7287,1,0,2,30,3,2,1,0,4,1,1,2,9,1,0,2,1,2,3,1,0,0,1,1
7288,1,0,2,30,4,1,0,0,4,1,1,2,9,1,0,2,1,2,3,0,0,0,1,1
7289,1,0,0,80,3,4,0,0,4,1,1,2,9,1,0,2,1,2,3,0,0,1,0,1
7290,1,3,0,30,4,3,0,0,4,1,1,2,9,1,0,2,1,2,3,1,0,0,1,1
7291,2,0,1,55,0,0,0,0,4,1,1,2,9,1,0,2,1,2,3,1,1,0,1,1
7292,2,0,2,30,0,0,0,0,4,1,1,2,9,1,0,2,1,2,3,1,1,0,1,1
7293,2,0,2,30,0,1,1,0,4,1,1,2,9,1,0,2,1,2,3,1,1,0,1,1
7294,2,0,0,80,0,0,1,0,4,1,1,2,9,1,0,2,1,2,3,0,0,1,0,1
7295,0,0,0,80,1,2,1,1,7,1,1,3,18,4,0,2,3,3,2,1,0,0,1,1
7296,0,0,0,55,3,2,0,1,7,1,1,3,18,4,0,2,3,3,2,0,0,0,1,0
7297,0,1,0,80,2,1,0,1,7,1,1,3,18,4,0,2,3,3,2,1,0,0,1,1
7298,0,1,0,80,3,2,1,1,7,1,1,3,18,4,0,2,3,3,2,0,0,0,1,0
7299,0,1,0,30,4,0,0,1,7,1,1,3,18,4,0,2,3,3,2,0,0,0,1,0
7300,0,1,1,55,4,4,0,1,7,1,1,3,18,4,0,2,3,3,2,1,0,0,1,0
7301,0,1,2,30,1,3,1,1,7,1,1,3,18,4,0,2,3,3,2,1,0,0,1,1
7302,0,1,2,30,4,3,1,1,7,1,1,3,18,4,0,2,3,3,2,1,0,0,1,0
7303,0,3,0,80,4,0,1,1,7,1,1,3,18,4,0,2,3,3,2,1,0,0,1,1
7304,0,3,0,30,1,4,1,1,7,1,1,3,18,4,0,2,3,3,2,1,0,0,1,0
7305,0,3,1,55,1,3,0,1,7,1,1,3,18,4,0,2,3,3,2,0,0,0,1,0
7306,0,3,2,30,2,2,0,1,7,1,1,3,18,4,0,2,3,3,2,1,0,0,1,1
7307,1,0,0,30,3,3,0,1,7,1,1,3,18,4,0,2,3,3,2,1,0,1,0,1
7308,1,0,2,30,3,2,1,1,7,1,1,3,18,4,0,2,3,3,2,1,0,0,1,0
7309,1,0,2,30,4,1,0,1,7,1,1,3,18,4,0,2,3,3,2,0,0,0,1,0
7310,1,3,0,80,3,2,1,1,7,1,1,3,18,4,0,2,3,3,2,0,0,1,0,1
7311,1,0,0,80,3,4,0,1,7,1,1,3,18,4,0,2,3,3,2,0,0,1,0,0
7312,2,0,1,55,0,0,0,1,7,1,1,3,18,4,0,2,3,3,2,1,1,0,1,0
7313,2,0,2,30,0,0,0,1,7,1,1,3,18,4,0,2,3,3,2,1,1,0,1,0
7314,2,0,2,30,0,1,1,1,7,1,1,3,18,4,0,2,3,3,2,1,1,0,1,1
7315,0,0,0,80,1,2,1,1,7,2,1,3,16,3,0,0,3,3,0,1,0,0,1,1
7316,0,0,0,55,3,2,0,1,7,2,1,3,16,3,0,0,3,3,0,0,0,0,1,0
7317,0,1,0,80,2,1,0,1,7,2,1,3,16,3,0,0,3,3,0,1,0,0,1,0
7318,0,1,0,80,3,2,1,1,7,2,1,3,16,3,0,0,3,3,0,0,0,0,1,1
7319,0,1,0,30,4,0,0,1,7,2,1,3,16,3,0,0,3,3,0,0,0,0,1,0
7320,0,1,1,55,4,4,0,1,7,2,1,3,16,3,0,0,3,3,0,1,0,0,1,0
7321,0,1,2,30,1,3,1,1,7,2,1,3,16,3,0,0,3,3,0,1,0,0,1,1
7322,0,1,2,30,4,3,1,1,7,2,1,3,16,3,0,0,3,3,0,1,0,0,1,1
7323,0,3,0,80,4,0,1,1,7,2,1,3,16,3,0,0,3,3,0,1,0,0,1,0
7324,0,3,0,30,1,4,1,1,7,2,1,3,16,3,0,0,3,3,0,1,0,0,1,0
7325,0,3,1,55,1,3,0,1,7,2,1,3,16,3,0,0,3,3,0,0,0,0,1,1
7326,0,3,1,55,2,0,0,1,7,2,1,3,16,3,0,0,3,3,0,1,0,0,1,0
7327,0,3,2,30,2,2,0,1,7,2,1,3,16,3,0,0,3,3,0,1,0,0,1,0
7328,1,0,0,30,3,3,0,1,7,2,1,3,16,3,0,0,3,3,0,1,0,1,0,1
7329,1,0,2,30,3,2,1,1,7,2,1,3,16,3,0,0,3,3,0,1,0,0,1,0
7330,1,0,2,30,4,1,0,1,7,2,1,3,16,3,0,0,3,3,0,0,0,0,1,0
7331,1,3,0,80,3,2,1,1,7,2,1,3,16,3,0,0,3,3,0,0,0,1,0,1
7332,1,0,0,80,3,4,0,1,7,2,1,3,16,3,0,0,3,3,0,0,0,1,0,0
7333,2,0,1,55,0,0,0,1,7,2,1,3,16,3,0,0,3,3,0,1,1,0,1,1
7334,2,0,2,30,0,0,0,1,7,2,1,3,16,3,0,0,3,3,0,1,1,0,1,1
7335,2,0,2,30,0,1,1,1,7,2,1,3,16,3,0,0,3,3,0,1,1,0,1,0
7336,2,0,0,80,0,0,1,1,7,2,1,3,16,3,0,0,3,3,0,0,0,1,0,1
7337,0,0,0,80,1,2,1,1,4,0,0,2,14,4,0,0,2,1,1,1,0,0,1,1
7338,0,1,0,80,1,0,1,1,4,0,0,2,14,4,0,0,2,1,1,0,0,0,1,1
7339,0,0,0,55,3,2,0,1,4,0,0,2,14,4,0,0,2,1,1,0,0,0,1,1
7340,0,1,0,80,2,1,0,1,4,0,0,2,14,4,0,0,2,1,1,1,0,0,1,1
7341,0,1,0,80,3,2,1,1,4,0,0,2,14,4,0,0,2,1,1,0,0,0,1,1
7342,0,1,0,55,1,2,1,1,4,0,0,2,14,4,0,0,2,1,1,1,0,0,1,1
7343,0,1,0,55,3,3,1,1,4,0,0,2,14,4,0,0,2,1,1,1,0,0,1,1
7344,0,1,0,30,4,0,0,1,4,0,0,2,14,4,0,0,2,1,1,0,0,0,1,1
7345,0,1,1,55,4,4,0,1,4,0,0,2,14,4,0,0,2,1,1,1,0,0,1,0
7346,0,1,2,30,1,3,1,1,4,0,0,2,14,4,0,0,2,1,1,1,0,0,1,1
7347,0,1,2,30,4,3,1,1,4,0,0,2,14,4,0,0,2,1,1,1,0,0,1,1
7348,0,0,0,80,1,2,1,1,4,0,0,2,14,4,0,0,2,1,1,0,0,0,1,0
7349,1,0,0,30,3,3,0,1,4,0,0,2,14,4,0,0,2,1,1,1,0,1,0,1
7350,1,0,1,55,4,2,1,1,4,0,0,2,14,4,0,0,2,1,1,0,0,1,0,1
7351,1,0,2,30,3,2,1,1,4,0,0,2,14,4,0,0,2,1,1,1,0,0,1,0
7352,1,0,2,30,4,1,0,1,4,0,0,2,14,4,0,0,2,1,1,0,0,0,1,1
7353,1,0,0,80,3,4,0,1,4,0,0,2,14,4,0,0,2,1,1,0,0,1,0,0
7354,2,0,1,55,0,0,0,1,4,0,0,2,14,4,0,0,2,1,1,1,1,0,1,0
7355,2,0,1,55,0,1,1,1,4,0,0,2,14,4,0,0,2,1,1,1,1,0,1,1
7356,2,0,2,30,0,0,0,1,4,0,0,2,14,4,0,0,2,1,1,1,1,0,1,0
7357,2,0,2,30,0,1,1,1,4,0,0,2,14,4,0,0,2,1,1,1,1,0,1,1
7358,2,0,0,80,0,0,1,1,4,0,0,2,14,4,0,0,2,1,1,0,0,1,0,1
7359,0,0,0,80,1,2,1,1,7,2,0,5,16,4,1,1,1,2,2,1,0,0,1,1
7360,0,0,0,55,3,2,0,1,7,2,0,5,16,4,1,1,1,2,2,0,0,0,1,0
7361,0,1,0,80,2,1,0,1,7,2,0,5,16,4,1,1,1,2,2,1,0,0,1,0
7362,0,1,0,80,3,2,1,1,7,2,0,5,16,4,1,1,1,2,2,0,0,0,1,0
7363,0,1,0,30,4,0,0,1,7,2,0,5,16,4,1,1,1,2,2,0,0,0,1,0
7364,0,1,1,55,4,4,0,1,7,2,0,5,16,4,1,1,1,2,2,1,0,0,1,1
7365,0,1,2,30,1,3,1,1,7,2,0,5,16,4,1,1,1,2,2,1,0,0,1,1
7366,0,1,2,30,4,3,1,1,7,2,0,5,16,4,1,1,1,2,2,1,0,0,1,1
7367,0,3,0,80,4,0,1,1,7,2,0,5,16,4,1,1,1,2,2,1,0,0,1,1
7368,0,3,0,30,1,4,1,1,7,2,0,5,16,4,1,1,1,2,2,1,0,0,1,1
7369,0,3,1,55,1,3,0,1,7,2,0,5,16,4,1,1,1,2,2,0,0,0,1,1
7370,0,3,1,55,2,0,0,1,7,2,0,5,16,4,1,1,1,2,2,1,0,0,1,0
7371,0,3,2,30,2,2,0,1,7,2,0,5,16,4,1,1,1,2,2,1,0,0,1,1
7372,1,0,0,30,3,3,0,1,7,2,0,5,16,4,1,1,1,2,2,1,0,1,0,1
7373,1,0,2,30,3,2,1,1,7,2,0,5,16,4,1,1,1,2,2,1,0,0,1,0
7374,1,0,2,30,4,1,0,1,7,2,0,5,16,4,1,1,1,2,2,0,0,0,1,0
7375,1,3,0,80,3,2,1,1,7,2,0,5,16,4,1,1,1,2,2,0,0,1,0,0
7376,1,0,0,80,3,4,0,1,7,2,0,5,16,4,1,1,1,2,2,0,0,1,0,1
7377,2,0,1,55,0,0,0,1,7,2,0,5,16,4,1,1,1,2,2,1,1,0,1,0
7378,2,0,2,30,0,0,0,1,7,2,0,5,16,4,1,1,1,2,2,1,1,0,1,0
7379,2,0,2,30,0,1,1,1,7,2,0,5,16,4,1,1,1,2,2,1,1,0,1,1
7380,2,0,0,80,0,0,1,1,7,2,0,5,16,4,1,1,1,2,2,0,0,1,0,1
7381,0,0,0,80,1,2,1,0,3,0,0,4,0,8,0,3,4,3,1,1,0,0,1,1
7382,0,1,0,80,1,0,1,0,3,0,0,4,0,8,0,3,4,3,1,0,0,0,1,1
7383,0,0,0,55,3,2,0,0,3,0,0,4,0,8,0,3,4,3,1,0,0,0,1,0
7384,0,1,0,80,2,1,0,0,3,0,0,4,0,8,0,3,4,3,1,1,0,0,1,0
7385,0,1,0,80,3,2,1,0,3,0,0,4,0,8,0,3,4,3,1,0,0,0,1,1
7386,0,1,0,55,1,2,1,0,3,0,0,4,0,8,0,3,4,3,1,1,0,0,1,1
7387,0,1,0,55,3,3,1,0,3,0,0,4,0,8,0,3,4,3,1,1,0,0,1,1
7388,0,1,0,30,4,0,0,0,3,0,0,4,0,8,0,3,4,3,1,0,0,0,1,0
7389,0,1,1,55,4,4,0,0,3,0,0,4,0,8,0,3,4,3,1,1,0,0,1,0
7390,0,1,2,30,1,3,1,0,3,0,0,4,0,8,0,3,4,3,1,1,0,0,1,0
7391,0,1,2,30,4,3,1,0,3,0,0,4,0,8,0,3,4,3,1,1,0,0,1,0
7392,0,0,0,80,1,2,1,0,3,0,0,4,0,8,0,3,4,3,1,0,0,0,1,0
7393,1,0,0,30,3,3,0,0,3,0,0,4,0,8,0,3,4,3,1,1,0,1,0,1
7394,1,0,1,55,4,2,1,0,3,0,0,4,0,8,0,3,4,3,1,0,0,1,0,0
7395,1,0,2,30,3,2,1,0,3,0,0,4,0,8,0,3,4,3,1,1,0,0,1,0
7396,1,0,2,30,4,1,0,0,3,0,0,4,0,8,0,3,4,3,1,0,0,0,1,0
7397,1,0,0,80,3,4,0,0,3,0,0,4,0,8,0,3,4,3,1,0,0,1,0,0
7398,2,0,1,55,0,0,0,0,3,0,0,4,0,8,0,3,4,3,1,1,1,0,1,1
7399,2,0,1,55,0,1,1,0,3,0,0,4,0,8,0,3,4,3,1,1,1,0,1,0
7400,2,0,2,30,0,0,0,0,3,0,0,4,0,8,0,3,4,3,1,1,1,0,1,1
7401,2,0,2,30,0,1,1,0,3,0,0,4,0,8,0,3,4,3,1,1,1,0,1,0
7402,2,0,0,80,0,0,1,0,3,0,0,4,0,8,0,3,4,3,1,0,0,1,0,1
7403,0,0,0,80,1,2,1,1,1,1,0,2,6,4,1,0,2,3,2,1,0,0,1,0
7404,0,0,0,55,3,2,0,1,1,1,0,2,6,4,1,0,2,3,2,0,0,0,1,0
7405,0,1,0,80,2,1,0,1,1,1,0,2,6,4,1,0,2,3,2,1,0,0,1,1
7406,0,1,0,80,3,2,1,1,1,1,0,2,6,4,1,0,2,3,2,0,0,0,1,1
7407,0,1,0,30,4,0,0,1,1,1,0,2,6,4,1,0,2,3,2,0,0,0,1,1
7408,0,1,1,55,4,4,0,1,1,1,0,2,6,4,1,0,2,3,2,1,0,0,1,1
7409,0,1,2,30,1,3,1,1,1,1,0,2,6,4,1,0,2,3,2,1,0,0,1,1
7410,0,1,2,30,4,3,1,1,1,1,0,2,6,4,1,0,2,3,2,1,0,0,1,1
7411,0,3,0,80,4,0,1,1,1,1,0,2,6,4,1,0,2,3,2,1,0,0,1,1
7412,0,3,0,30,1,4,1,1,1,1,0,2,6,4,1,0,2,3,2,1,0,0,1,1
7413,0,3,1,55,1,3,0,1,1,1,0,2,6,4,1,0,2,3,2,0,0,0,1,1
7414,0,3,1,55,2,0,0,1,1,1,0,2,6,4,1,0,2,3,2,1,0,0,1,1
7415,0,3,2,30,2,2,0,1,1,1,0,2,6,4,1,0,2,3,2,1,0,0,1,0
7416,1,0,0,30,3,3,0,1,1,1,0,2,6,4,1,0,2,3,2,1,0,1,0,1
7417,1,0,2,30,3,2,1,1,1,1,0,2,6,4,1,0,2,3,2,1,0,0,1,1
7418,1,0,2,30,4,1,0,1,1,1,0,2,6,4,1,0,2,3,2,0,0,0,1,0
7419,1,3,0,80,3,2,1,1,1,1,0,2,6,4,1,0,2,3,2,0,0,1,0,0
7420,1,0,0,80,3,4,0,1,1,1,0,2,6,4,1,0,2,3,2,0,0,1,0,0
7421,2,0,1,55,0,0,0,1,1,1,0,2,6,4,1,0,2,3,2,1,1,0,1,1
7422,2,0,2,30,0,0,0,1,1,1,0,2,6,4,1,0,2,3,2,1,1,0,1,1
7423,2,0,2,30,0,1,1,1,1,1,0,2,6,4,1,0,2,3,2,1,1,0,1,0
7424,2,0,0,80,0,0,1,1,1,1,0,2,6,4,1,0,2,3,2,0,0,1,0,1
7425,0,0,0,80,1,2,1,1,1,1,0,4,19,5,3,2,3,2,1,1,0,0,1,1
7426,0,0,0,55,3,2,0,1,1,1,0,4,19,5,3,2,3,2,1,0,0,0,1,0
7427,0,1,0,80,2,1,0,1,1,1,0,4,19,5,3,2,3,2,1,1,0,0,1,0
7428,0,1,0,80,3,2,1,1,1,1,0,4,19,5,3,2,3,2,1,0,0,0,1,0
7429,0,1,0,30,4,0,0,1,1,1,0,4,19,5,3,2,3,2,1,0,0,0,1,1
7430,0,1,1,55,4,4,0,1,1,1,0,4,19,5,3,2,3,2,1,1,0,0,1,0
7431,0,1,2,30,1,3,1,1,1,1,0,4,19,5,3,2,3,2,1,1,0,0,1,0
7432,0,1,2,30,4,3,1,1,1,1,0,4,19,5,3,2,3,2,1,1,0,0,1,1
7433,0,3,0,80,4,0,1,1,1,1,0,4,19,5,3,2,3,2,1,1,0,0,1,1
7434,0,3,0,30,1,4,1,1,1,1,0,4,19,5,3,2,3,2,1,1,0,0,1,1
7435,0,3,1,55,1,3,0,1,1,1,0,4,19,5,3,2,3,2,1,0,0,0,1,1
7436,0,3,1,55,2,0,0,1,1,1,0,4,19,5,3,2,3,2,1,1,0,0,1,1
7437,0,3,2,30,2,2,0,1,1,1,0,4,19,5,3,2,3,2,1,1,0,0,1,0
7438,1,0,0,30,3,3,0,1,1,1,0,4,19,5,3,2,3,2,1,1,0,1,0,1
7439,1,0,2,30,3,2,1,1,1,1,0,4,19,5,3,2,3,2,1,1,0,0,1,0
7440,1,0,2,30,4,1,0,1,1,1,0,4,19,5,3,2,3,2,1,0,0,0,1,0
7441,1,3,0,80,3,2,1,1,1,1,0,4,19,5,3,2,3,2,1,0,0,1,0,0
7442,1,0,0,80,3,4,0,1,1,1,0,4,19,5,3,2,3,2,1,0,0,1,0,1
7443,2,0,1,55,0,0,0,1,1,1,0,4,19,5,3,2,3,2,1,1,1,0,1,0
7444,2,0,2,30,0,0,0,1,1,1,0,4,19,5,3,2,3,2,1,1,1,0,1,0
7445,2,0,2,30,0,1,1,1,1,1,0,4,19,5,3,2,3,2,1,1,1,0,1,0
7446,2,0,0,80,0,0,1,1,1,1,0,4,19,5,3,2,3,2,1,0,0,1,0,1
7447,0,0,0,80,1,2,1,1,2,0,0,1,0,3,4,4,4,4,4,1,0,0,1,1
7448,0,1,0,80,1,0,1,1,2,0,0,1,0,3,4,4,4,4,4,0,0,0,1,1
7449,0,0,0,55,3,2,0,1,2,0,0,1,0,3,4,4,4,4,4,0,0,0,1,0
7450,0,1,0,80,2,1,0,1,2,0,0,1,0,3,4,4,4,4,4,1,0,0,1,0
7451,0,1,0,80,3,2,1,1,2,0,0,1,0,3,4,4,4,4,4,0,0,0,1,1
7452,0,1,0,55,1,2,1,1,2,0,0,1,0,3,4,4,4,4,4,1,0,0,1,1
7453,0,1,0,55,3,3,1,1,2,0,0,1,0,3,4,4,4,4,4,1,0,0,1,1
7454,0,1,0,30,4,0,0,1,2,0,0,1,0,3,4,4,4,4,4,0,0,0,1,0
7455,0,1,1,55,4,4,0,1,2,0,0,1,0,3,4,4,4,4,4,1,0,0,1,0
7456,0,1,2,30,1,3,1,1,2,0,0,1,0,3,4,4,4,4,4,1,0,0,1,1
7457,0,1,2,30,4,3,1,1,2,0,0,1,0,3,4,4,4,4,4,1,0,0,1,1
7458,0,0,0,80,1,2,1,1,2,0,0,1,0,3,4,4,4,4,4,0,0,0,1,1
7459,1,0,0,30,3,3,0,1,2,0,0,1,0,3,4,4,4,4,4,1,0,1,0,0
7460,1,0,1,55,4,2,1,1,2,0,0,1,0,3,4,4,4,4,4,0,0,1,0,1
7461,1,0,2,30,3,2,1,1,2,0,0,1,0,3,4,4,4,4,4,1,0,0,1,1
7462,1,0,2,30,4,1,0,1,2,0,0,1,0,3,4,4,4,4,4,0,0,0,1,0
7463,1,0,0,80,3,4,0,1,2,0,0,1,0,3,4,4,4,4,4,0,0,1,0,0
7464,2,0,1,55,0,0,0,1,2,0,0,1,0,3,4,4,4,4,4,1,1,0,1,0
7465,2,0,1,55,0,1,1,1,2,0,0,1,0,3,4,4,4,4,4,1,1,0,1,1
7466,2,0,2,30,0,0,0,1,2,0,0,1,0,3,4,4,4,4,4,1,1,0,1,0
7467,2,0,2,30,0,1,1,1,2,0,0,1,0,3,4,4,4,4,4,1,1,0,1,1
7468,2,0,0,80,0,0,1,1,2,0,0,1,0,3,4,4,4,4,4,0,0,1,0,1
7469,0,0,0,80,1,2,1,1,4,2,0,3,7,8,2,2,2,2,2,1,0,0,1,0
7470,0,0,0,55,3,2,0,1,4,2,0,3,7,8,2,2,2,2,2,0,0,0,1,1
7471,0,1,0,80,2,1,0,1,4,2,0,3,7,8,2,2,2,2,2,1,0,0,1,1
7472,0,1,0,80,3,2,1,1,4,2,0,3,7,8,2,2,2,2,2,0,0,0,1,1
7473,0,1,0,30,4,0,0,1,4,2,0,3,7,8,2,2,2,2,2,0,0,0,1,1
7474,0,1,1,55,4,4,0,1,4,2,0,3,7,8,2,2,2,2,2,1,0,0,1,0
7475,0,1,2,30,1,3,1,1,4,2,0,3,7,8,2,2,2,2,2,1,0,0,1,1
7476,0,1,2,30,4,3,1,1,4,2,0,3,7,8,2,2,2,2,2,1,0,0,1,1
7477,0,3,0,30,1,4,1,1,4,2,0,3,7,8,2,2,2,2,2,1,0,0,1,1
7478,0,3,1,55,1,3,0,1,4,2,0,3,7,8,2,2,2,2,2,0,0,0,1,0
7479,0,3,1,55,2,0,0,1,4,2,0,3,7,8,2,2,2,2,2,1,0,0,1,1
7480,0,3,2,30,2,2,0,1,4,2,0,3,7,8,2,2,2,2,2,1,0,0,1,0
7481,1,0,0,30,3,3,0,1,4,2,0,3,7,8,2,2,2,2,2,1,0,1,0,1
7482,1,0,2,30,3,2,1,1,4,2,0,3,7,8,2,2,2,2,2,1,0,0,1,0
7483,1,0,2,30,4,1,0,1,4,2,0,3,7,8,2,2,2,2,2,0,0,0,1,1
7484,1,3,0,80,3,2,1,1,4,2,0,3,7,8,2,2,2,2,2,0,0,1,0,0
7485,1,0,0,80,3,4,0,1,4,2,0,3,7,8,2,2,2,2,2,0,0,1,0,0
7486,2,0,1,55,0,0,0,1,4,2,0,3,7,8,2,2,2,2,2,1,1,0,1,0
7487,2,0,2,30,0,0,0,1,4,2,0,3,7,8,2,2,2,2,2,1,1,0,1,0
7488,2,0,2,30,0,1,1,1,4,2,0,3,7,8,2,2,2,2,2,1,1,0,1,1
7489,2,0,0,80,0,0,1,1,4,2,0,3,7,8,2,2,2,2,2,0,0,1,0,1
7490,0,0,0,80,1,2,1,1,1,0,0,4,0,8,1,3,2,1,1,1,0,0,1,1
7491,0,1,0,80,1,0,1,1,1,0,0,4,0,8,1,3,2,1,1,0,0,0,1,1
7492,0,0,0,55,3,2,0,1,1,0,0,4,0,8,1,3,2,1,1,0,0,0,1,1
7493,0,1,0,80,2,1,0,1,1,0,0,4,0,8,1,3,2,1,1,1,0,0,1,1
7494,0,1,0,80,3,2,1,1,1,0,0,4,0,8,1,3,2,1,1,0,0,0,1,1
7495,0,1,0,55,1,2,1,1,1,0,0,4,0,8,1,3,2,1,1,1,0,0,1,1
7496,0,1,0,55,3,3,1,1,1,0,0,4,0,8,1,3,2,1,1,1,0,0,1,1
7497,0,1,0,30,4,0,0,1,1,0,0,4,0,8,1,3,2,1,1,0,0,0,1,0
7498,0,1,1,55,4,4,0,1,1,0,0,4,0,8,1,3,2,1,1,1,0,0,1,1
7499,0,1,2,30,1,3,1,1,1,0,0,4,0,8,1,3,2,1,1,1,0,0,1,1
7500,0,1,2,30,4,3,1,1,1,0,0,4,0,8,1,3,2,1,1,1,0,0,1,0
7501,0,0,0,80,1,2,1,1,1,0,0,4,0,8,1,3,2,1,1,0,0,0,1,1
7502,1,0,0,30,3,3,0,1,1,0,0,4,0,8,1,3,2,1,1,1,0,1,0,1
7503,1,0,1,55,4,2,1,1,1,0,0,4,0,8,1,3,2,1,1,0,0,1,0,0
